City,DateTime,Temperature,FeelsLike,Dew,Humidity,Precipitation,PrecipitationProbability,PrecipitationType,Snow,SnowDepth,WindGust,WindSpeed,WindDirection,SeaLevelPressure,CloudCover,Visibility,SolarRadiation,SolarEnergy,UVIndex,SevereRisk,Conditions,Icon,Stations
Durham,2024-12-05T01:00:00,38,30.1,26,61.51,0,0,,0,0,19.5,12.8,220,1013,18,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T02:00:00,38.9,30.8,26,59.38,0,0,,0,0,20.8,13.9,220,1012,20,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T03:00:00,38.9,30.8,26,59.38,0,0,,0,0,20.8,13.9,220,1011,13,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T04:00:00,38.9,30.8,27,62.09,0,1,,0,0,20.8,13.9,220,1010,5,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T05:00:00,38.9,31.2,27.9,64.43,0,1,,0,0,19.5,12.8,220,1010,7,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T06:00:00,38.9,31.2,27.9,64.43,0,1,,0,0,18.3,12.8,230,1010,11,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T07:00:00,40,32.6,29,64.57,0,0,,0,0,18.3,12.8,230,1010,21,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-05T08:00:00,40.9,33.7,29.9,64.69,0,0,,0,0,20.8,12.8,240,1011,23,10.1,54,0.2,1,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-05T09:00:00,45,39,29,53.21,0,0,,0,0,24.2,12.8,260,1012,25,10.1,190,0.7,2,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-05T10:00:00,49,43.7,29,45.83,0,0,,0,0,25.3,13.9,280,1013,28,10.1,263,0.9,3,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-05T11:00:00,49,43.4,27,42.26,0,0,,0,0,25.3,15,290,1013,24,10.1,327,1.2,3,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-05T12:00:00,49,43.4,24,37.22,0,0,,0,0,25.3,15,300,1014,19,10.1,483,1.7,5,10,Clear,clear-day,
Durham,2024-12-05T13:00:00,47.9,42,20.9,34.07,0,0,,0,0,25.3,15,300,1015,15,10.1,488,1.8,5,10,Clear,clear-day,
Durham,2024-12-05T14:00:00,47,40.8,18.9,32.39,0,0,,0,0,24.2,15,300,1016,11,10.1,467,1.7,5,10,Clear,clear-day,
Durham,2024-12-05T15:00:00,45,38.6,17,32.06,0,0,,0,0,24.2,13.9,310,1017,7,10.1,349,1.3,3,10,Clear,clear-day,
Durham,2024-12-05T16:00:00,42,35.1,15,33.07,0,0,,0,0,21.9,12.8,310,1018,3,10.1,199,0.7,2,10,Clear,clear-day,
Durham,2024-12-05T17:00:00,38.9,31.7,13.9,35.52,0,0,,0,0,19.5,11.4,310,1019,2,10.1,73,0.3,1,10,Clear,clear-day,
Durham,2024-12-05T18:00:00,35,27.3,13,39.91,0,0,,0,0,17.2,10.3,320,1020,2,10.1,58,0.2,0,10,Clear,clear-night,
Durham,2024-12-05T19:00:00,35,27.8,13,39.91,0,0,,0,0,16.1,9.2,320,1022,2,10.1,49,0.2,0,10,Clear,clear-night,
Durham,2024-12-05T20:00:00,33,26,11.9,41.18,0,0,,0,0,16.1,8.1,320,1022,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T21:00:00,31,23.6,11,42.85,0,0,,0,0,13.9,8.1,320,1023,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T22:00:00,29.9,22.3,9.9,42.67,0,0,,0,0,11.4,8.1,310,1024,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-05T23:00:00,29,22,9.9,44.26,0,0,,0,0,12.8,6.9,310,1024,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T00:00:00,27.9,20.7,9.9,46.26,0,0,,0,0,12.8,6.9,310,1024,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T01:00:00,27.9,20.7,9,44.44,0,0,,0,0,12.8,6.9,310,1024,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T02:00:00,27,19.6,9,46.11,0,0,,0,0,12.8,6.9,310,1024,1,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T03:00:00,25.1,17.2,9.9,52.11,0,0,,0,0,12.8,6.9,310,1024,2,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T04:00:00,22.9,14.6,9.9,57.03,0,0,,0,0,12.8,6.9,310,1024,2,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T05:00:00,22.9,14.6,9.9,57.03,0,0,,0,0,12.8,6.9,310,1025,2,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T06:00:00,22,13.5,11,62.16,0,0,,0,0,12.8,6.9,320,1025,2,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T07:00:00,22.9,14.6,11,59.85,0,0,,0,0,11.4,6.9,320,1027,3,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T08:00:00,25.1,16.4,11,54.68,0,0,,0,0,12.8,8.1,320,1027,3,10.1,125,0.5,1,10,Clear,clear-day,
Durham,2024-12-06T09:00:00,28.1,19.7,11.6,49.36,0,0,,0,0,13.4,8.7,325,1028,2.5,10.1,249,0.9,2,10,Clear,clear-day,
Durham,2024-12-06T10:00:00,31,22.9,11.9,44.6,0,0,,0,0,13.9,9.2,330,1028,2,10.1,374,1.3,4,10,Clear,clear-day,
Durham,2024-12-06T11:00:00,33.3,26.1,11.9,40.59,0,0,,0,0,13.4,8.7,326.7,1028,2.7,10.1,417,1.5,4,10,Clear,clear-day,
Durham,2024-12-06T12:00:00,35.7,29.1,11.9,36.98,0,0,,0,0,13.2,8.5,323.3,1027,3.3,10.1,459,1.7,5,10,Clear,clear-day,
Durham,2024-12-06T13:00:00,38,32.2,11.9,33.72,0,0,,0,0,12.8,8.1,320,1024,4,10.1,502,1.8,5,10,Clear,clear-day,
Durham,2024-12-06T14:00:00,38.7,33.4,11.6,32.26,0,0,,0,0,11.9,7.4,320,1024,3,10.1,419,1.5,4,10,Clear,clear-day,
Durham,2024-12-06T15:00:00,39.3,34.6,11.4,31.34,0,0,,0,0,11.2,6.5,320,1024,2,10.1,336,1.2,3,10,Clear,clear-day,
Durham,2024-12-06T16:00:00,40,35.9,11,29.99,0,0,,0,0,10.3,5.8,320,1024,1,10.1,253,0.9,3,10,Clear,clear-day,
Durham,2024-12-06T17:00:00,36.9,33.6,11.7,34.9,0,0,,0,0,7.6,4.3,320,1023,1.3,10.1,201,0.7,2,10,Clear,clear-day,
Durham,2024-12-06T18:00:00,34.1,34.1,12.3,40.07,0,0,,0,0,4.9,2.7,320,1024,1.7,10.1,149,0.5,0,10,Clear,clear-night,
Durham,2024-12-06T19:00:00,31,31,13,46.78,0,0,,0,0,2.2,1.1,320,1025,2,10.1,97,0.3,0,10,Clear,clear-night,
Durham,2024-12-06T20:00:00,29.4,29.4,13,49.96,0,0,,0,0,1.8,1.1,320,1026,2,10.1,65,0.2,0,10,Clear,clear-night,
Durham,2024-12-06T21:00:00,27.6,27.6,13,53.78,0,0,,0,0,1.6,1.1,320,1026,2,10.1,32,0.1,0,10,Clear,clear-night,
Durham,2024-12-06T22:00:00,26,26,13,57.5,0,0,,0,0,1.1,1.1,320,1026,2,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-06T23:00:00,24.9,24.9,13,60.13,0,0,,0,0,1.6,1.1,316.7,1026,2.7,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T00:00:00,24,24,13,62.43,0,0,,0,0,1.8,1.1,313.3,1026,3.3,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T01:00:00,22.9,22.9,13,65.32,0,0,,0,0,2.2,1.1,310,1029,4,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T02:00:00,22.2,22.2,13,67.33,0,0,,0,0,2.2,1.1,310,1028,4.7,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T03:00:00,21.6,21.6,13,68.89,0,0,,0,0,2.2,1.1,310,1028,5.3,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T04:00:00,20.9,20.9,13,71.02,0,0,,0,0,2.2,1.1,310,1028,6,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T05:00:00,20.9,20.9,13,71.02,0,0,,0,0,2.2,1.1,303.3,1028,6.7,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T06:00:00,20.9,20.9,13,71.02,0,0,,0,0,2.2,1.1,296.7,1028,7.3,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T07:00:00,20.9,20.9,13,71.02,0,0,,0,0,2.2,1.1,290,1029,8,10.1,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T08:00:00,24.9,24.9,13.4,61.09,0,0,,0,0,4.3,2.2,290,1029,7,10.1,49,0.2,0,10,Clear,clear-day,
Durham,2024-12-07T09:00:00,29,25.2,13.5,51.91,0,0,,0,0,6,3.6,290,1029,6,10.1,98,0.4,1,10,Clear,clear-day,
Durham,2024-12-07T10:00:00,33,28.5,13.9,44.93,0,0,,0,0,8.1,4.7,290,1029,5,10.1,147,0.5,1,10,Clear,clear-day,
Durham,2024-12-07T11:00:00,36.6,32.3,14.6,40.18,0,0,,0,0,8.7,5.1,286.7,1028,5.3,10.1,188,0.7,2,10,Clear,clear-day,
Durham,2024-12-07T12:00:00,40.4,36.6,15.3,35.76,0,0,,0,0,9.6,5.4,283.3,1027,5.7,10.1,229,0.8,2,10,Clear,clear-day,
Durham,2024-12-07T13:00:00,44,40.6,16.1,32.13,0,0,,0,0,10.3,5.8,280,1026,6,10.1,270,1,3,10,Clear,clear-day,
Durham,2024-12-07T14:00:00,44.7,41.5,16.8,32.25,0,0,,0,0,9.6,5.8,273.3,1025,5,10.1,282,1,3,10,Clear,clear-day,
Durham,2024-12-07T15:00:00,45.2,42.1,17.3,32.34,0,0,,0,0,8.7,5.8,266.7,1024,4,10.1,295,1.1,3,10,Clear,clear-day,
Durham,2024-12-07T16:00:00,45.9,43,18,32.46,0,0,,0,0,8.1,5.8,260,1024,3,10.1,307,1.1,3,10,Clear,clear-day,
Durham,2024-12-07T17:00:00,42.9,40.1,18.9,37.91,0,0,,0,0,6.9,4.7,253.3,1025,3,10.1,259,0.9,3,10,Clear,clear-day,
Durham,2024-12-07T18:00:00,40,38,20,44.36,0,0,,0,0,5.8,3.4,246.7,1025,3,10.1,210,0.8,0,10,Clear,clear-night,
Durham,2024-12-07T19:00:00,36.9,36.9,20.9,51.96,0,0,,0,0,4.7,2.2,240,1026,3,15,162,0.6,0,10,Clear,clear-night,
Durham,2024-12-07T20:00:00,33.9,33.9,22.9,63.78,0,0,,0,0,5.4,2.7,230,1026,4.7,15,108,0.4,0,10,Clear,clear-night,
Durham,2024-12-07T21:00:00,33,33,23.1,66.62,0,0,,0,0,5.1,2.7,230,1025,3.3,15,54,0.2,0,10,Clear,clear-night,
Durham,2024-12-07T22:00:00,32.1,32.1,23.1,69.07,0,0,,0,0,5.1,2.7,230,1025,2,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-07T23:00:00,31.5,31.5,22.9,70.06,0,0,,0,0,5.4,2.7,230,1025,2.3,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T00:00:00,31.2,31.2,22.7,70.55,0,0,,0,0,5.4,2.7,230,1025,2.7,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T01:00:00,30.6,30.6,22.5,71.56,0,0,,0,0,5.6,2.7,230,1025,3,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T02:00:00,30.5,30.5,22.9,73.19,0,1,,0,0,5.6,2.9,233.3,1025,3.7,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T03:00:00,30.3,26.9,23.3,74.85,0,1,,0,0,5.6,3.4,236.7,1025,4.3,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T04:00:00,30.1,26.4,23.6,76.54,0,1,,0,0,5.6,3.6,240,1024,5,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T05:00:00,29.7,26,23.6,77.67,0,1,,0,0,5.6,3.6,236.7,1024,5,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T06:00:00,29.4,25.6,23.8,79.42,0,1,,0,0,5.6,3.6,233.3,1024,5,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T07:00:00,29,25.2,23.8,80.59,0,1,,0,0,5.6,3.6,230,1025,5,15,0,0,0,10,Clear,clear-night,
Durham,2024-12-08T08:00:00,33.3,29.4,26.1,74.59,0,0,,0,0,6.7,4.3,230,1025,4.7,15,57,0.2,1,10,Clear,clear-day,
Durham,2024-12-08T09:00:00,37.5,33.8,28.5,69.7,0,0,,0,0,7.6,4.7,230,1025,4.3,15,113,0.4,1,10,Clear,clear-day,
Durham,2024-12-08T10:00:00,41.8,38.3,30.8,64.8,0,0,,0,0,8.7,5.4,230,1025,4,15,170,0.6,2,10,Clear,clear-day,
Durham,2024-12-08T11:00:00,45.8,42.6,31.9,58.19,0,0,,0,0,9.6,6,226.7,1024,9.3,15,207,0.7,2,10,Clear,clear-day,
Durham,2024-12-08T12:00:00,49.7,47.1,33.2,52.76,0,0,,0,0,10.5,6.5,223.3,1023,14.7,15,244,0.9,2,10,Clear,clear-day,
Durham,2024-12-08T13:00:00,53.7,53.7,34.2,47.6,0,0,,0,0,11.4,7.2,220,1022,20,15,281,1,3,10,Clear,clear-day,
Durham,2024-12-08T14:00:00,54.1,54.1,35,48.34,0,0,,0,0,11.2,6.9,216.7,1022,25.7,15,264,1,3,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-08T15:00:00,54.2,54.2,35.9,49.77,0,0,,0,0,11.2,6.7,213.3,1021,31.3,15,247,0.9,2,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-08T16:00:00,54.6,54.6,36.6,50.54,0,0,,0,0,11,6.5,210,1022,37,15,230,0.8,2,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-08T17:00:00,51.7,51.7,36.6,56.17,0,0,,0,0,10.3,5.8,213.3,1022,42,15,193,0.7,2,10,Partially cloudy,partly-cloudy-day,
Durham,2024-12-08T18:00:00,48.6,46.5,36.8,63.37,0,0,,0,0,9.4,5.1,216.7,1022,47,15,157,0.6,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-08T19:00:00,45.8,43.6,36.8,70.63,0,0,,0,0,8.7,4.5,220,1023,52,15,120,0.4,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-08T20:00:00,45.2,43,37.1,73.12,0,7,,0,0,8.5,4.5,220,1023,53,15,80,0.3,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-08T21:00:00,44.5,42.2,37.3,75.68,0,7,,0,0,8.5,4.5,220,1023,54,15,40,0.1,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-08T22:00:00,44,41.5,37.7,78.36,0,7,,0,0,8.3,4.5,220,1022,55,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-08T23:00:00,43.6,41.3,37.5,78.88,0,7,,0,0,8.1,4.3,220,1022,65,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T00:00:00,43.4,41.5,37.3,78.87,0,7,,0,0,8.1,3.8,220,1022,75,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T01:00:00,43.1,41.2,37.1,79.4,0,7,,0,0,7.8,3.6,220,1021,85,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T02:00:00,43.1,41,37.3,79.96,0,38,,0,0,8.1,3.8,220,1021,84,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T03:00:00,43.1,40.7,37.7,81.1,0,38,,0,0,8.3,4.3,220,1021,83,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T04:00:00,43.1,40.5,37.8,81.68,0.012,38,rain,0,0,8.5,4.5,220,1021,82,12.9,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T05:00:00,42.9,40.3,38.4,84,0,38,,0,0,8.5,4.5,216.7,1021,82.3,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T06:00:00,42.7,40.1,38.7,85.78,0,38,rain,0,0,8.5,4.5,213.3,1022,82.7,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T07:00:00,42.5,39.8,39.3,88.22,0,38,,0,0,8.5,4.5,210,1021,83,15,0,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-09T08:00:00,44.7,41.9,41.1,87.1,0,57,rain,0,0,9.8,5.1,210,1020,81.7,15,8,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T09:00:00,46.7,43.9,43.1,87.21,0,57,rain,0,0,11,5.6,210,1021,80.3,15,15,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T10:00:00,48.8,46.1,44.9,86.14,0.02,57,rain,0,0,12.3,6.3,210,1021,79,15,23,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T11:00:00,51.2,51.2,46.1,82.82,0,57,rain,0,0,13,6.9,210,1021,80.3,15,49,0.2,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T12:00:00,53.3,53.3,47.4,80.22,0,57,rain,0,0,13.9,7.4,210,1020,81.7,15,75,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T13:00:00,55.7,55.7,48.6,77.22,0,57,rain,0,0,14.5,8.1,210,1020,83,15,101,0.4,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T14:00:00,55.8,55.8,49.2,78.28,0,59,rain,0,0,14.1,7.8,206.7,1020,84.3,11.7,91,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T15:00:00,56.2,56.2,49.7,78.84,0,59,rain,0,0,13.4,7.4,203.3,1021,85.7,8.5,80,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T16:00:00,56.4,56.4,50.3,79.92,0.012,59,rain,0,0,13,7.2,200,1021,87,5.3,70,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T17:00:00,55.3,55.3,50.3,83.11,0,59,rain,0,0,12.3,6.5,200,1021,87,8.5,59,0.2,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T18:00:00,54.4,54.4,50.3,85.87,0,59,rain,0,0,11.4,6,200,1021,87,11.7,47,0.2,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T19:00:00,53.3,53.3,50.3,89.33,0,59,rain,0,0,10.7,5.4,200,1021,87,15,36,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T20:00:00,53.1,53.1,50.8,91.74,0,61,rain,0,0,10.5,5.4,200,1021,87,15,24,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T21:00:00,53.1,53.1,51.3,93.59,0,61,rain,0,0,10.3,5.4,200,1021,87,15,12,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T22:00:00,53,53,51.9,96.11,0.012,61,rain,0,0,10.1,5.4,200,1021,87,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-09T23:00:00,53.1,53.1,52.4,97.39,0,61,rain,0,0,9.8,5.1,203.3,1021,85,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T00:00:00,53.5,53.5,53,98.04,0,61,rain,0,0,9.4,4.7,206.7,1020,83,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T01:00:00,53.7,53.7,53.5,99.34,0,61,rain,0,0,9.2,4.5,210,1020,81,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T02:00:00,53.7,53.7,53.7,100,0,71,rain,0,0,9.2,4.5,206.7,1020,83.3,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T03:00:00,53.7,53.7,54.1,100,0,71,rain,0,0,9.2,4.5,203.3,1020,85.7,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T04:00:00,53.7,53.7,54.2,100,0.02,71,rain,0,0,9.2,4.5,200,1020,88,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T05:00:00,53.7,53.7,54.2,100,0,71,rain,0,0,8.9,4.5,200,1020,88,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T06:00:00,53.5,53.5,54.1,100,0,71,rain,0,0,8.5,4.5,200,1021,88,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T07:00:00,53.5,53.5,54.1,100,0,71,rain,0,0,8.3,4.5,200,1021,88,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T08:00:00,55.3,55.3,55.8,100,0,72,rain,0,0,9.6,5.4,203.3,1021,86,15,5,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T09:00:00,56.9,56.9,57.5,100,0,72,rain,0,0,10.7,6.3,206.7,1022,84,15,10,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T10:00:00,58.7,58.7,59.3,100,0.02,72,rain,0,0,12.1,7.2,210,1022,82,15,15,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T11:00:00,60.2,60.2,59.8,98.73,0,72,rain,0,0,12.8,7.4,213.3,1021,82,15,40,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T12:00:00,61.8,61.8,60.2,94.42,0,72,rain,0,0,13.6,7.8,216.7,1021,82,15,65,0.2,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T13:00:00,63.2,63.2,60.7,91.49,0,72,rain,0,0,14.3,8.1,220,1020,82,15,90,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T14:00:00,63.6,63.6,60.5,89.77,0,67,rain,0,0,13.9,7.8,220,1020,82,15,116,0.4,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T15:00:00,63.9,63.9,60.3,88.08,0,67,rain,0,0,13.2,7.4,220,1019,82,15,141,0.5,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T16:00:00,64.3,64.3,60.2,86.42,0.02,67,rain,0,0,12.8,7.2,220,1019,82,15,167,0.6,2,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T17:00:00,62.5,62.5,59.8,90.88,0,67,rain,0,0,11.9,6.5,210,1019,83.7,15,141,0.5,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T18:00:00,60.9,60.9,59.6,95.62,0,67,rain,0,0,11.2,6,200,1019,85.3,15,116,0.4,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T19:00:00,59.1,59.1,59.3,100,0,67,rain,0,0,10.3,5.4,190,1019,87,15,90,0.3,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T20:00:00,58.6,58.6,58.6,100,0,70,rain,0,0,10.3,5.4,193.3,1019,87.7,15,60,0.2,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T21:00:00,58.2,58.2,57.8,98.72,0,70,rain,0,0,10.1,5.4,196.7,1018,88.3,15,30,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T22:00:00,57.6,57.6,57.1,98.08,0.02,70,rain,0,0,10.1,5.4,200,1018,89,15,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-10T23:00:00,57.1,57.1,56.6,98.07,0,70,rain,0,0,9.8,5.4,210,1017,90.3,15,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T00:00:00,56.7,56.7,56,97.43,0,70,rain,0,0,9.8,5.4,220,1017,91.7,15,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T01:00:00,56.2,56.2,55.5,97.43,0,70,rain,0,0,9.6,5.4,230,1016,93,15,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T02:00:00,56,56,54.8,95.53,0,74,rain,0,0,9.8,5.6,230,1016,93.3,15,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T03:00:00,55.8,55.8,54.2,94.28,0,74,rain,0,0,10.1,6,230,1015,93.7,14.9,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T04:00:00,55.7,55.7,53.5,92.43,0.02,74,rain,0,0,10.3,6.3,230,1015,94,14.9,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T05:00:00,55.1,55.1,53,92.42,0,74,rain,0,0,10.5,6.3,233.3,1015,92.3,13.4,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T06:00:00,54.4,54.4,52.2,92.39,0,74,rain,0,0,10.7,6.3,236.7,1015,90.7,11.9,0,0,0,10,"Rain, Overcast",rain,
Durham,2024-12-11T07:00:00,53.9,53.9,51.7,92.38,0,74,rain,0,0,11,6.3,240,1015,89,10.4,0,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T08:00:00,54.6,54.6,52.6,93.01,0,64,rain,0,0,11.6,6.9,250,1015,87,10.6,13,0,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T09:00:00,55.3,55.3,53.3,93.03,0,64,rain,0,0,12.5,7.4,260,1015,85,10.6,25,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T10:00:00,56,56,54.2,93.67,0.02,64,rain,0,0,13.2,8.1,270,1015,83,10.7,38,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T11:00:00,57.1,57.1,53.9,88.91,0,64,rain,0,0,13.6,8.3,260,1014,81.7,8.3,61,0.2,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T12:00:00,58,58,53.5,84.95,0,64,rain,0,0,13.9,8.7,250,1013,80.3,5.8,84,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T13:00:00,59.1,59.1,53.1,80.66,0,64,rain,0,0,14.3,8.9,240,1012,79,3.4,107,0.4,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T14:00:00,58.9,58.9,53.1,81.18,0,51,rain,0,0,13.9,8.7,160,1011,78,7.3,84,0.3,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T15:00:00,58.6,58.6,53,81.69,0,51,rain,0,0,13.2,8.3,80,1010,77,11.1,60,0.2,1,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T16:00:00,58.4,58.4,53,82.22,0.02,51,rain,0,0,12.8,8.1,0,1009,76,15,37,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T17:00:00,56.6,56.6,52.2,85.43,0,51,rain,0,0,11.9,7.2,76.7,1009,77,10.9,31,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T18:00:00,54.9,54.9,51.7,88.81,0,51,rain,0,0,10.7,6.3,153.3,1009,78,6.8,25,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T19:00:00,53.1,53.1,51,92.35,0,51,rain,0,0,9.8,5.4,230,1009,79,2.7,19,0.1,0,10,"Rain, Partially cloudy",rain,
Durham,2024-12-11T20:00:00,52.2,52.2,49.9,91.71,0,44,,0,0,10.1,5.8,253.3,1008,77,5.6,13,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-11T21:00:00,51.3,51.3,49,91.68,0,44,,0,0,10.3,6,276.7,1007,75,8.6,6,0,0,10,Partially cloudy,partly-cloudy-night,
Durham,2024-12-11T22:00:00,50.4,50.4,47.9,91.03,0.02,44,rain,0,0,10.5,6.5,300,1006,73,11.5,0,0,0,10,Partially cloudy,partly-cloudy-night,
